time (s),contrast
,
0.02,0.004132831102432788
0.04,0.003914470342675558
0.04,0.004824303177503597
0.06,0.010035011900416002
0.06,0.0038120515822117618
0.08,0.0046357323242689485
0.08,0.004496416936153991
0.08,0.0041000767817691575
0.08,0.0053846407281703534
0.08,0.0049278679334812114
0.08,0.0033704620155121656
0.08,0.0035976332951463963
0.1,0.004289148030514833
0.1,0.004961916900011243
0.1,0.003988581237783562
0.1,0.008743729420277568
0.1,0.004155160826853188
0.1,0.00361843997716238
0.12,0.010883730903743172
0.12,0.003465139940792783
0.12,0.003987487316196359
0.12,0.0033873944026163727
0.12,0.00391606088434604
0.14,0.0033115422819167684
0.14,0.005921367352158757
0.18,0.003939966151692453
0.18,0.004210884781024049
0.18,0.004511063842579821
0.22,0.0032461151377536357
0.22,0.004672098537649383
0.22,0.005583247541591785
0.22,0.003786272685569636
0.24,0.00317281000500802
0.24,0.003874485961166352
0.24,0.0037453472132301657
0.24,0.004341675670158418
0.26,0.0038863518847960243
0.28,0.006854067123477803
0.28,0.004252589787439587
0.28,0.003704455213060398
0.3,0.0043568685885215785
0.3,0.004722187759046759
0.3,0.005052011439591553
0.34,0.0036434509807712345
0.34,0.002938065125395628
0.34,0.004473428631440846
0.36,0.0037156350479128353
0.36,0.004677068736386403
0.36,0.0063056146639351995
0.36,0.0039909028025409965
0.36,0.004307066601580756
0.38,0.003466231900010386
0.4,0.0041082447329964245
0.4,0.004789938216631984
0.46,0.0092333287721178
0.48,0.004201816456400387
0.48,0.004744777514819387
0.52,0.004196465257038429
0.52,0.004144369303981432
0.54,0.0045191650063539646
0.56,0.004255515940202792
0.58,0.0037602632900880506
0.58,0.00416399633045117
0.6,0.00358180248018658
0.6,0.003858851718240852
0.62,0.0032532945170503647
0.62,0.003047660903981564
0.64,0.003801169844230623
0.66,0.005177641522509435
0.7,0.003761080567244446
0.72,0.003970072279130377
0.72,0.0042156409909636094
0.72,0.004270226135930422
0.72,0.0035014893549856207
0.74,0.004416781615902976
0.74,0.004245714858044036
0.74,0.00397718204942521
0.76,0.004511022730352976
0.76,0.003535078537162839
0.78,0.004372905938326399
0.78,0.004421526649458385
0.78,0.003983203818819447
0.78,0.003606162010009961
0.8,0.004333616192987
0.82,0.005306300905295047
0.82,0.0033536917747220008
0.86,0.0046261114593534325
0.86,0.0041762847271688
0.92,0.004123482219394958
0.94,0.00334410747729319
0.98,0.0044106574104334495
1.0,0.003474522055874174
1.0,0.004428487383661417
1.02,0.0030185543592126107
1.04,0.0038211351142876104
1.04,0.004248302741852172
1.04,0.0030036100466239724
1.06,0.0037089390690282498
1.06,0.0036596674865475576
1.08,0.003958525474287655
1.08,0.0037844266393409765
1.1,0.00366821909427395
1.12,0.004636521410134042
1.12,0.0029385658414340377
1.12,0.005553615476784013
1.14,0.0038425799546774053
1.18,0.0032428234135724043
1.18,0.003022555105589575
