time (s),contrast
,
0.02,0.00501340450601695
0.02,0.004559869828342
0.06,0.004691389008883551
0.08,0.00432430791790317
0.08,0.004760503883520006
0.16,0.003337717089029968
0.16,0.004092378630607962
0.18,0.003757425802094594
0.2,0.004167039420201579
0.24,0.01187223942542115
0.24,0.0034627111287052204
0.24,0.004291038902645816
0.24,0.004191115670432843
0.24,0.0047298027098956474
0.24,0.0052214065352303995
0.26,0.0042000345526227445
0.26,0.003999405455171634
0.26,0.005483409859883603
0.28,0.004328095854503222
0.36,0.003780587763046017
0.38,0.0037042900998152106
0.4,0.0036702683317132445
0.4,0.004594075752148985
0.4,0.004204187631939638
0.42,0.006146822217183989
0.48,0.004843980785096846
0.48,0.0031096973543992545
0.5,0.0033458725404198475
0.52,0.002635077087934201
0.58,0.003379792246422375
0.58,0.0036964802392663865
0.64,0.0036755050049464
0.7,0.0038664378191247684
0.72,0.004642144945912419
0.72,0.003976921745699968
0.72,0.0041620348779392025
0.74,0.004171358286467974
0.74,0.003966460064675159
0.74,0.004189257460127993
0.78,0.00425709640796279
0.78,0.004343198368342183
0.78,0.003796630689777425
0.82,0.004122851957423568
0.82,0.0037517016883383825
0.84,0.003969012240447767
0.86,0.004923818816683578
0.88,0.003184510651640604
0.9,0.0032320198976100167
0.94,0.003939774497549231
0.96,0.0033828233826399545
0.96,0.004486182658169358
0.96,0.0030239526695976515
0.98,0.0067625673559496
0.98,0.0033552416636012383
0.98,0.0033371181509384007
1.0,0.004207580796091626
1.0,0.0035291805776086482
1.0,0.004475262582486761
1.02,0.004750716153452794
1.04,0.0043197067662024136
1.06,0.004763018983994449
1.06,0.0039872550190416245
1.08,0.011321603300340155
1.08,0.0038795375749474115
1.08,0.004018595099994582
1.12,0.0035145413054004093
1.18,0.004829955003110009
1.18,0.0035195972953787624
1.22,0.0041170871330441505
1.24,0.00385411291272042
1.28,0.0042927072301354174
1.28,0.003313978539891571
1.34,0.004620872890906402
1.34,0.006002430565547168
1.42,0.0035862268567423694
1.42,0.007516288633187651
1.42,0.004967581449941805
1.44,0.003292403792442
1.48,0.004114194920491587
1.5,0.004060967377473412
1.52,0.006611811759127617
1.52,0.005450883684343655
1.54,0.004851750874542593
1.54,0.004568314143959751
1.56,0.003603052475224855
1.56,0.004373781918118769
1.58,0.0034086720256591985
1.58,0.0031259911178489475
1.6,0.0028967972462183855
1.62,0.002956733835581593
1.62,0.0033746246245132117
1.62,0.003443955630682227
1.64,0.0035875171107547787
1.64,0.0040292609192476014
1.66,0.003403765273521153
1.74,0.005023303927581768
1.76,0.004134029222094382
1.76,0.004283790640244756
1.78,0.00394407824095
1.8,0.004222052483619176
1.8,0.0037229542166987706
1.8,0.003393806653273823
1.82,0.007044722028078043
1.82,0.004011885207115595
1.82,0.004589015845690048
1.84,0.0041043906595378266
1.86,0.0039410770016004015
1.86,0.004636657997396765
1.88,0.004100231106840435
1.88,0.0035148643108994237
1.88,0.004063654335045408
1.9,0.0036171686067087983
1.92,0.004602579702404963
1.98,0.004444328077090609
1.98,0.004123037914320005
1.98,0.0033463712164232273
1.98,0.0044263758503472195
2.02,0.0030105915671804206
2.1,0.005872964673960035
2.1,0.0038144344300240496
2.14,0.0040233965910864145
2.16,0.004838458396731582
2.16,0.00326957092965241
2.2,0.004105423766078031
2.22,0.008701878812702013
2.22,0.003038638965922158
2.22,0.0033486474813347877
2.24,0.004531148097363991
2.24,0.004036701920481445
2.26,0.003807821775939191
2.28,0.0027586606215136422
2.28,0.0034414109241192037
2.28,0.003852497345433803
2.36,0.005162357691938846
2.36,0.002832786160423151
2.4,0.004190202814609023
2.42,0.003130353685641185
2.44,0.003777087958637182
2.46,0.0031911063159387743
2.48,0.015093901190038395
2.48,0.0029760692176775683
2.54,0.004003501053894576
2.56,0.0032618548593228436
2.7,0.0037222084868515637
2.74,0.004140439778058447
2.74,0.004498510933589217
2.74,0.00374270155305223
2.76,0.0040458557277748275
2.78,0.004055971773449962
2.8,0.003028077456382783
2.8,0.0036367199698760233
2.82,0.004366407005143236
2.82,0.0031853659084591923
2.84,0.004286881221324035
2.84,0.005685258117772984
2.86,0.008401451977284369
2.88,0.004376883705413559
2.88,0.004161259166896025
2.9,0.0037901875717165634
2.92,0.00491494829196959
2.96,0.002713441930718208
2.98,0.0027767213432008386
3.02,0.0029729095844239772
3.02,0.004531686561268455
3.14,0.003727678667177048
3.18,0.005349509044708767
3.18,0.004050095753638572
3.18,0.0032184822045295824
3.18,0.0036396987063439523
