time (s),contrast
,
0.04,0.004150565493492797
0.04,0.005615900435901988
0.12,0.004367635338389797
0.12,0.006902859877833012
0.26,0.004223795488051185
0.32,0.005347521115402376
0.36,0.006717972257208382
0.36,0.005452846402058564
0.36,0.006093953357873216
0.36,0.006657472409425602
0.36,0.01208136929786241
0.38,0.004669318133291966
0.4,0.00766937690513636
0.42,0.00489591726462324
0.44,0.005608325397946645
0.44,0.0037363803566400344
0.46,0.004127632027938755
0.5,0.009916552830630199
0.5,0.005098190519538637
0.5,0.005540810389073947
0.5,0.0074552286857786365
0.52,0.0045661881945537885
0.52,0.0049034612013320045
0.52,0.0048572393562141825
0.56,0.004040061436597409
0.58,0.004186806596444437
0.6,0.005113888871052019
0.6,0.003615221392693768
0.64,0.008874309611724973
0.66,0.00768140936161843
0.66,0.00540112614989563
0.66,0.0048765659929832506
0.68,0.00398091588821281
0.68,0.003419931156032785
0.7,0.0048503813824462005
0.7,0.004156683876128775
0.7,0.003763334325913581
0.72,0.003974540050217579
0.72,0.004311020884588568
0.72,0.0065287428030568195
0.74,0.004892040456189628
0.74,0.005209563802603956
0.74,0.00454852815076201
0.78,0.003535276043141189
0.78,0.004421113239339802
0.78,0.003945036827715187
0.78,0.0036422406136091823
0.8,0.004075338483802815
0.8,0.003468785359952209
0.8,0.005188955129646566
0.82,0.004259491497399792
0.82,0.0039321615689159595
0.82,0.0033256545952131678
0.82,0.0046756674753319905
0.82,0.004724367601889434
0.84,0.005041354447353763
0.84,0.003929551116022001
0.86,0.003721097720737032
0.86,0.004442269234856022
0.88,0.0032089514717755785
0.9,0.004387970179185241
0.9,0.004290240788346389
0.9,0.0035155820737355903
0.92,0.003859098901278002
0.92,0.004112254672743787
0.94,0.002638298351151147
0.94,0.003916787377200359
0.96,0.004512711266567049
0.96,0.003902443156679647
0.96,0.0037922950720535864
0.96,0.0033657023128047525
0.98,0.004455452910178237
0.98,0.0035408171300740365
1.0,0.004173978234370379
1.0,0.004310289158973246
1.04,0.003442541204841998
1.04,0.0034744023037514005
1.04,0.003935028252451622
1.04,0.003616883866680798
1.06,0.00679451393778896
1.06,0.0038620306613837974
1.08,0.003787035928023985
1.08,0.0032272160796535942
1.08,0.004996635816768014
1.08,0.004315612105466826
1.1,0.00434567579141476
1.1,0.004463569710868809
1.12,0.0036024799451424006
1.12,0.004341397223444399
1.14,0.0037888872177576083
1.14,0.004542601146210745
1.14,0.0036822181739352144
1.16,0.004723337475641576
1.16,0.0035487269292550083
1.18,0.004592239535933573
1.18,0.0027800076545148045
1.18,0.004634751281450189
1.18,0.0034149423671135937
1.2,0.00715126862671156
1.22,0.005144959473175614
1.26,0.007255190833826197
1.26,0.005043143966379837
1.28,0.007123658269744371
1.3,0.003280783669318832
1.3,0.003444119800130041
1.3,0.0046386734363912385
1.3,0.004306077171942202
1.3,0.0032400047693528222
1.32,0.0034845518241185536
1.34,0.004879163152343602
1.34,0.0039802816244913775
1.36,0.003793340226757591
1.36,0.004377738479149351
1.38,0.004456447498521587
1.38,0.004279386056564749
1.38,0.004782457731401957
1.4,0.004331549901970155
1.4,0.003175436288200828
1.4,0.0039412290245638415
1.42,0.003183812453321222
1.44,0.004314498717445159
1.46,0.004247678754021211
1.48,0.005507561199445954
1.48,0.003303563446287794
1.48,0.005206329723138392
1.48,0.004600473892849233
1.48,0.006756529284654755
1.48,0.00358889706713883
1.48,0.0045126938860016175
1.5,0.003243796090928841
1.52,0.004233331135678031
1.52,0.003075675572595582
1.52,0.00439122496563682
1.52,0.0036298950148664355
1.54,0.004212054605679971
1.54,0.0036743739029327926
1.54,0.0039489883322726405
1.54,0.003506910395072005
1.56,0.003985623639626845
1.6,0.003370149213865581
1.62,0.0042711465791593906
1.62,0.00429749251893119
1.62,0.0038417955104768087
1.64,0.00453474950259436
1.64,0.004274689258873421
1.64,0.0032513468727349837
1.66,0.0046257429376276304
1.66,0.004064478219897194
1.68,0.004831900838303205
1.68,0.004085930839954788
1.68,0.004290882385092454
1.72,0.003393272240755585
1.72,0.0034781436313632286
1.74,0.010964064164873166
1.74,0.004718711913116347
1.76,0.0037477645545416216
1.76,0.004183002352617149
1.78,0.004641812468014761
1.8,0.002875766113740963
1.82,0.00451241111044276
1.82,0.004252438328683605
1.82,0.004830879424458812
1.82,0.004571547367591244
1.84,0.0037934726468735747
1.84,0.0036926798168269714
1.84,0.004464828487324435
1.84,0.003188214378472831
1.84,0.0040148795694527895
1.86,0.004716748652530023
1.86,0.0037519648781701997
1.86,0.004822750252328811
1.88,0.00399672363460557
1.88,0.004290275593112791
1.88,0.004370340348011648
1.88,0.004543153076724038
1.9,0.005397084199459945
1.9,0.003946960116689602
1.92,0.0037489478862500203
1.94,0.005681427574656395
1.94,0.005200084613800837
1.94,0.0033722142712739878
1.96,0.003720967738553238
1.96,0.0033560174536200194
1.96,0.0032812289392514238
1.96,0.005141908667327555
1.98,0.004059053098321219
1.98,0.004612551936399756
2.0,0.0040189479246192095
2.0,0.005877951357366351
2.02,0.0037751425148130346
2.02,0.005579003215450351
2.04,0.0041470972427611885
2.06,0.0037122643513434195
2.08,0.00442271188140142
2.08,0.004354341750657187
2.08,0.004770008534080605
2.08,0.004152787257297175
2.08,0.004443620789400193
2.1,0.0035401373600647545
2.1,0.004116799240170388
2.12,0.003961189380359054
2.12,0.0049160200243554275
2.12,0.002945658210751989
2.12,0.0070436963270278374
2.14,0.005264381954427355
2.16,0.004071149563621201
2.16,0.004244472291690782
2.16,0.004268399873618378
2.16,0.00400135815025604
2.2,0.004348912391751392
2.2,0.00404627349826403
2.2,0.004176056312903187
2.2,0.0036026101360342455
2.22,0.004355303362616247
2.26,0.0047435184832266275
2.26,0.004428304691788787
2.26,0.004459343377478997
2.26,0.004491193874281985
2.28,0.003912967643494025
2.28,0.004146793807738414
2.28,0.0051921988425004395
2.32,0.004448421323525964
2.32,0.004438704356251155
2.32,0.00452208172296964
2.32,0.0037867337794695866
2.34,0.0078043107899438136
2.34,0.0038155611275604295
2.34,0.004406851101919962
2.36,0.0036428030511566067
2.36,0.006101042994724026
2.36,0.003629106049152786
2.36,0.003715293415187615
2.38,0.004362360755527983
2.38,0.003801716817534162
2.38,0.005560335729266841
2.4,0.0037447093735556436
2.42,0.0040319556096319875
2.42,0.0037151356387550294
2.42,0.003941294131236561
2.42,0.0046608434696614465
2.44,0.0038790982174992106
2.46,0.004133340605496416
2.46,0.0034376224631496033
2.48,0.0037958062915656177
2.5,0.0038647994293246057
2.5,0.003702261883411828
2.5,0.004733542095583965
2.5,0.003419345486381009
2.54,0.004285630985802813
2.58,0.004896864401873757
2.6,0.004073172351397036
2.6,0.004087651377127188
2.6,0.004432979409794369
2.6,0.00514033670169356
2.62,0.005897133759693363
2.62,0.0038478497461428285
2.62,0.0044751423447784155
2.64,0.0041490202262050024
2.64,0.003882872979691032
2.66,0.003926715437176376
2.7,0.004522811010412409
2.7,0.008579874443936153
2.7,0.004035143569828037
2.7,0.004281510372225572
2.72,0.0035886609132451674
2.72,0.004473563167737171
2.72,0.004613954589436031
2.74,0.003788543078246387
2.74,0.0036759308735515583
2.74,0.0038838907414447954
2.74,0.003462077127479146
2.78,0.005581686742303971
2.82,0.0045359128686943695
2.84,0.004011543855602984
2.84,0.005596842438146843
2.86,0.0036418917658471717
2.86,0.0041421687017220155
2.86,0.005057669611155169
2.88,0.0036485383805724414
2.9,0.003671999692144823
2.9,0.0073643713339448524
2.9,0.0035761342968235743
2.92,0.004675013094591618
2.92,0.003170972472193223
2.92,0.0034236072260591666
2.94,0.004851277283003608
2.96,0.004309453504183547
2.98,0.004367766861690825
2.98,0.004127082779455948
3.0,0.004443391042563638
3.0,0.0037263273104087835
3.0,0.0050575300507795795
3.02,0.005656696030028052
3.02,0.006955308689640782
3.02,0.004196543638630645
3.02,0.0035708214000711447
3.04,0.004475818286854394
3.06,0.003624592974254437
3.06,0.004607913109513029
3.06,0.004325345377684364
3.08,0.004511295412750638
3.08,0.004452170736307992
3.1,0.006477801038380582
3.1,0.008753583670722764
3.1,0.004068693946263413
3.1,0.003748178047045414
3.14,0.008103350794141151
3.14,0.004513155536791991
3.14,0.005633837809040365
3.14,0.003759204590780829
3.16,0.0038193722832283727
3.18,0.003369610920955779
3.18,0.0038610957734036555
3.2,0.004751798164508769
3.22,0.004812435672748805
3.26,0.004274934296009558
3.28,0.004016260935223781
3.28,0.004086829304636441
3.28,0.0037518273425679594
3.28,0.0037611662078630426
3.3,0.004407992339956035
3.3,0.0085844242853228
3.3,0.003955296855444379
3.3,0.004049710631851222
3.32,0.0035809019850802093
3.32,0.004978719681451249
3.34,0.0030295508259987614
3.36,0.004749889505432203
3.36,0.0038068866215932307
3.36,0.0058155210809267555
3.38,0.004843297976192429
3.38,0.0037552711058101984
3.38,0.003960192625790171
3.4,0.004466050249290587
3.42,0.004147002506391995
3.42,0.004499571154185755
3.42,0.004619497215480051
3.44,0.0036326206849626175
3.46,0.00478903664695518
3.46,0.004304110046133958
3.48,0.006022926444526844
3.5,0.004593566229979418
3.52,0.0035999356500160395
3.52,0.0037510309128215846
3.52,0.008600905437260442
3.56,0.003619470138782388
3.58,0.005028891302914396
3.58,0.0032007997351027884
3.6,0.00446475857106321
3.6,0.0037547730360000253
3.6,0.004845106422067591
3.62,0.003751841275430823
3.62,0.003732438792120596
3.62,0.003592821826731152
3.62,0.0036248654259499746
3.64,0.004087625904429015
3.64,0.00445940352222296
3.66,0.003537952054641802
3.66,0.004059360381329036
3.68,0.0038145845366908127
3.68,0.0034697578783492444
3.68,0.005714438656692966
3.7,0.003777114859049191
3.7,0.003382048500033208
3.7,0.004680271223279631
3.74,0.00470259958132524
3.74,0.0038766021130811623
3.74,0.004398085047921052
3.74,0.00417673513843464
3.76,0.004658047561613032
3.76,0.003283349504863975
3.76,0.004456691875287189
3.8,0.007002937783169183
3.8,0.0033937736279108233
3.82,0.0044427759957478274
3.82,0.0042904840140539635
3.84,0.004944857071948028
3.84,0.004242238123099651
3.84,0.004650167619371981
3.84,0.003961419455367987
3.86,0.009942449370384354
3.86,0.005509653670859427
3.86,0.004434141800904845
3.86,0.007564432231023432
3.86,0.004819553190533843
3.86,0.004704640780233582
3.88,0.004007417906310762
3.88,0.0040917129315604095
3.88,0.004621921966908804
3.88,0.003085923699007176
3.9,0.0038702883843796387
3.9,0.0031081329234512456
3.92,0.00472187963694759
3.92,0.0045358989019231855
3.92,0.004254765524466797
3.92,0.00416642171877879
3.94,0.00482527998019644
3.94,0.002837932280167599
3.96,0.006101171979699949
3.98,0.003929422157965545
3.98,0.0039329825013133535
3.98,0.0037188452877081613
4.0,0.0036504025439272336
4.0,0.003991377491577963
4.0,0.004751817738260833
4.02,0.004858317673110402
4.02,0.005043123787576431
4.04,0.0033036479715645717
4.04,0.004204477300663201
4.06,0.0038502138052012302
4.06,0.00420503444180742
4.06,0.0038783567682786346
4.08,0.006733623332588423
4.08,0.003276021789870631
4.1,0.004226515095594352
4.1,0.0038437878148501747
4.12,0.0042958345427848155
4.14,0.006309070579196829
4.14,0.004844592519462565
4.14,0.004306319329124952
4.16,0.005369079245888808
4.16,0.0037089164523571583
4.16,0.0037617222125497785
4.18,0.0050179331464039745
4.2,0.004298384816943224
4.22,0.004103709402501821
4.24,0.004767828888127212
4.26,0.004391975220535582
4.26,0.004174293519819572
4.26,0.004200601200561649
4.28,0.0045150259106343515
4.28,0.0038579697078694464
4.3,0.0037837290986891814
4.32,0.004757825010995198
4.32,0.0049804954995543715
4.32,0.004467226975921168
4.36,0.003689883101250402
4.36,0.004175701443896562
4.36,0.007567567609138237
4.36,0.004743446642522353
4.38,0.003697810133168833
4.44,0.0039771894984668155
4.44,0.00361217085504717
4.44,0.0032672172272357747
4.44,0.004783863108257624
4.46,0.0068309804352859604
4.48,0.004128362383285955
4.5,0.004683236117482004
4.5,0.004293668574770426
4.5,0.00488187041689403
4.5,0.004762816973309825
4.52,0.008433081715740753
4.54,0.0041020078004692095
4.54,0.004126473220744775
4.54,0.0033481661713370414
4.54,0.004056294539563243
4.56,0.003856506248468783
4.58,0.00456432541815599
4.6,0.004127954060518246
4.62,0.0046353631516163896
4.62,0.00457990884334436
4.64,0.004296481429270638
