time (s),contrast
,
0.12,0.0047173251063907795
0.14,0.004843873592251802
0.2,0.0040871624906270165
0.4,0.0036765418873944133
0.48,0.0057256646220583685
0.48,0.004598869237469216
0.52,0.004735512302606382
0.58,0.004433184214390762
0.62,0.0036889518813587596
0.64,0.0031298274206920107
0.7,0.0076894175756335725
0.72,0.005710814462973612
0.74,0.003910180301819222
0.9,0.0033679948960372297
0.92,0.004289360419016952
0.98,0.003977351016955621
0.98,0.004579970451148774
1.0,0.003656183330022822
1.02,0.004071894405037968
1.04,0.0037840342235662128
1.06,0.0028332548537616242
1.12,0.0032871740868736232
1.24,0.005024056010151212
1.3,0.0033340916593967984
1.34,0.0041007607088972
1.36,0.003760962788898037
1.38,0.003493827261261795
1.4,0.0037203570469696023
1.4,0.005909581923955187
1.44,0.006997163373925197
1.44,0.003746284089462426
1.5,0.003748858698414348
1.52,0.0036278470629032
1.52,0.0035347535014935705
1.9,0.003821966030100765
1.96,0.002948994507515623
1.96,0.004668386875621766
2.02,0.004117553148537234
2.04,0.0035095304758270274
2.06,0.00418270476918603
2.18,0.003913674839756354
2.2,0.003458658012243654
2.2,0.004092791840899612
2.2,0.006570666450310347
2.24,0.0034963402532608434
2.36,0.003943559531934371
2.4,0.005173734277280406
2.44,0.005081818976872987
2.54,0.003833832620658839
2.56,0.004202235611368232
2.6,0.003633187820739181
2.7,0.00413293542316584
2.72,0.00356076002060135
2.9,0.0032055797447492207
2.94,0.00450806947626281
2.96,0.00721981570216601
3.04,0.003758299663743636
3.04,0.004228278743724445
3.44,0.0040201459377962045
3.44,0.003416538511870182
3.5,0.004523887809501637
3.54,0.0038024303729543574
3.54,0.0038724573558710507
3.68,0.0037150029939442275
3.7,0.0037030037494145684
3.82,0.003361943808058432
3.82,0.0037674564722628423
3.82,0.003397853607126966
3.84,0.003720502328524833
3.96,0.00380067716576038
3.96,0.0034314468566691847
3.96,0.004952179654784561
4.04,0.007431625915048756
4.04,0.003083899648260391
4.06,0.004401582940856796
4.1,0.0036081941994760003
4.14,0.004147334842215966
4.22,0.004022934520057975
4.24,0.0042045453322412385
4.28,0.00402006808764277
4.3,0.0033950582493583736
4.32,0.004060818908712238
4.44,0.003294518282885406
4.48,0.004728742995686375
4.5,0.0044664813847590246
4.5,0.0042793374279550545
4.52,0.0037470741195687607
4.56,0.018953864583914015
4.62,0.004543734915899211
4.62,0.004937022983081629
4.68,0.00417794154257245
4.76,0.004581665729479156
4.78,0.003401253023309625
4.8,0.003933800268052345
4.82,0.003433820524983977
4.84,0.003586185063907177
4.9,0.003669683496241194
4.98,0.00548343645436955
5.02,0.005286483298070022
5.2,0.0035942367373204
5.22,0.004150210507489982
5.24,0.004446841087334397
5.42,0.004241332339002368
5.46,0.0039859571789083725
5.58,0.002534779297899803
5.7,0.0022156904436424485
5.76,0.0041659055847406146
5.86,0.003658043586125981
5.88,0.0037303594172174437
5.96,0.0036196702636508427
6.04,0.004181339853783217
6.04,0.004057543737206015
6.12,0.0053481145206701886
6.14,0.004158576723079621
6.22,0.0041431471024148125
6.22,0.003876141047258641
6.24,0.0038851035747952123
6.38,0.005619086889790181
6.42,0.004126780403520991
6.44,0.0036217221296895863
6.46,0.003416718511177974
6.52,0.004919682147871973
6.54,0.0039042328285732175
6.54,0.010127284534353631
6.58,0.004210105605018
6.62,0.0038639479488333794
6.7,0.0034438028847667557
6.74,0.0026150613639619458
6.8,0.003855393995130796
6.88,0.0034514664559339714
6.88,0.004082173170977588
6.94,0.003466554331034377
7.02,0.005000550211708421
7.08,0.003926980658090051
7.08,0.0042176390254765606
7.2,0.007015461722385985
7.24,0.003834617858030187
7.3,0.004730618527387653
7.32,0.0040045457493603775
7.32,0.003783827673152773
7.34,0.0032135164535306293
