time (s),contrast
,
0.02,0.005673801545377999
0.02,0.004855477335254377
0.04,0.004442995873784383
0.06,0.004465021548089365
0.06,0.005083921017552395
0.08,0.0033339511134640176
0.1,0.006294721140241766
0.16,0.00418918025834325
0.18,0.004861916617766804
0.2,0.004953345224418371
0.24,0.006069353487463625
0.24,0.004540871317505579
0.24,0.004702318669423167
0.28,0.004170377930227787
0.3,0.0040638166217812355
0.3,0.005002297526597976
0.32,0.004333937586808778
0.34,0.007959353054277196
0.36,0.0037297995668268413
0.36,0.004795379377515396
0.38,0.004139405987167222
0.48,0.004731183642667558
0.48,0.012431928229969191
0.48,0.004867906870308358
0.5,0.004282352877090223
0.5,0.0042483381193352265
0.5,0.005298935114949166
0.5,0.004003584471852006
0.54,0.004844626735879154
0.58,0.005238406458746847
0.58,0.003973836528831209
0.6,0.0036817687477760375
0.62,0.010289456114715212
0.64,0.005175388502751566
0.64,0.0047851188049296
0.66,0.003969368779769833
0.66,0.0044493327509351754
0.68,0.0042379819073612435
0.7,0.004145718190130432
0.7,0.004498529350277836
0.76,0.01156345498489042
0.76,0.003428563168471177
0.8,0.003974933666866853
0.82,0.004330592234883968
0.84,0.005048207965815954
0.86,0.0037853844021173977
0.9,0.003749726671636422
0.94,0.0049034948310382465
0.96,0.003996164547349634
0.98,0.0033950894073784266
1.0,0.0033640428111727516
1.04,0.005319386409304405
1.04,0.003483736957346384
1.04,0.0038007603392208322
1.1,0.004190662504607978
1.12,0.0037930220620218114
1.14,0.004570759048226569
1.16,0.004357908982628778
1.2,0.004414873194039992
1.24,0.004994685380555253
1.28,0.0043473999128536
1.28,0.00351953120873838
1.28,0.0038837778205962348
1.3,0.004636297322712424
1.34,0.004861228019551578
1.34,0.003928765099967757
1.36,0.0035752512137513515
1.38,0.003843774966365232
1.38,0.003993745218742961
1.38,0.0036813946059266467
1.44,0.004065793705898435
1.46,0.003247929212456424
1.52,0.007050341524717951
1.52,0.0040084617855840055
1.54,0.005955166393228795
1.54,0.0036181547185279994
1.62,0.0026270783351556304
1.64,0.006771489149213439
1.64,0.004093963854752358
1.66,0.005669204839235165
1.66,0.0036184919143540384
1.66,0.004664001976266818
1.68,0.004801682485247594
1.7,0.00450931574807778
1.7,0.003691092077033553
1.7,0.005232306126646602
1.72,0.004693729320139228
1.74,0.004084216881063973
1.74,0.004080695689559821
1.74,0.003097813808284
1.78,0.004039032842471979
1.8,0.005043401282498805
1.8,0.007566613573316006
1.82,0.004446302873795549
1.82,0.004221544780687814
1.84,0.0038582050030764314
1.84,0.00528400568449805
1.86,0.014113586049832372
1.88,0.004115908429008774
1.88,0.00469901204727563
1.92,0.003677865162027949
1.96,0.004395827217970383
1.98,0.004942010245239992
1.98,0.0047544832447795615
2.02,0.003793822207069808
2.02,0.004237751857965599
2.02,0.004283735826160817
2.04,0.0033153161199157566
2.04,0.004320006813475219
2.04,0.005259861671102373
2.06,0.0036711727455908116
2.08,0.004351203875332832
2.1,0.003953782606201051
2.1,0.00346399814673759
2.1,0.00456081993477675
2.16,0.004256325590492049
2.2,0.005195838257761598
2.2,0.004177052385449187
2.22,0.0038129869029404073
2.22,0.003949363216415813
2.22,0.004432729269923219
2.22,0.004407672087034964
2.28,0.004905282249212051
2.34,0.005028615666894054
2.38,0.006095624208813155
2.38,0.004087159926480455
2.4,0.003693850703572421
2.4,0.005475678815930807
2.42,0.003401119520465623
2.44,0.007721998186321799
2.46,0.004835141335231552
2.46,0.0037741352967594066
2.48,0.005108753561304025
2.5,0.007426842924112553
2.5,0.003937417844994573
2.5,0.004084016116839617
2.5,0.00449688629708378
2.52,0.004688298476491992
2.52,0.004387003798316802
2.52,0.005285188192803991
2.54,0.004131768307898853
2.56,0.0043506273137340346
2.58,0.002988321322182852
2.58,0.003910357312950641
2.6,0.003312835511019241
2.62,0.003254890851750014
2.62,0.005204600963873207
2.66,0.008796613033471568
2.66,0.004230680297456768
2.66,0.004698054544601593
2.68,0.004771381844645761
2.7,0.004630159066781991
2.7,0.003473910239687017
2.72,0.003445340568628774
2.74,0.005497980202222363
2.78,0.0078005833157434035
2.78,0.004665520238558596
2.8,0.00412792660475203
2.82,0.003972230086847217
2.86,0.003643746235511447
2.86,0.0043993849292232046
2.9,0.0042251711931750036
2.92,0.004788868153621562
2.92,0.003302447502866568
2.98,0.003439293464715054
2.98,0.004786006066909376
3.04,0.007247506809936799
3.08,0.004157518142618
3.08,0.004273186390259642
3.1,0.004540091176800765
3.16,0.00691539356489701
3.2,0.004238527529356384
3.22,0.003332510816690837
3.22,0.0043833252307692305
3.24,0.004197597202722614
3.26,0.004491755384343987
3.3,0.00410990802074318
3.3,0.004291594944914823
3.3,0.0044134769830596055
3.32,0.003150260673126626
3.34,0.005507505302602023
3.34,0.004578959489528578
3.38,0.00413502215291861
3.38,0.003505129333792767
3.46,0.004845049724681028
3.54,0.004285232349785617
3.56,0.004551349326656018
3.56,0.004725192922468424
3.58,0.004412528821983619
3.58,0.004648954183532394
3.58,0.004276528940314828
