time (s),contrast
,
0.26,0.004977334249548382
0.28,0.004960519529307983
0.28,0.003624254902170443
0.3,0.0034799099445346204
0.3,0.004384731434680766
0.32,0.005078183101535405
0.32,0.0041560868642096516
0.34,0.003532828596666371
0.34,0.00371295738031463
0.34,0.003899418575438407
0.34,0.0031978049001923914
0.34,0.005136576099286416
0.36,0.0038739276995839456
0.38,0.003481151426385609
0.38,0.0048799271512616205
0.38,0.004172228798340449
0.4,0.0033286586000508267
0.4,0.0031505797902475763
0.42,0.0031138450452882216
0.44,0.0035109522211121957
0.44,0.003677884865682768
0.44,0.004377654441144019
0.46,0.004396133870390395
0.46,0.004092886877053781
0.48,0.003738405746026019
0.5,0.004554125355232808
0.52,0.0032966354725667557
0.52,0.0039401777797180015
0.52,0.003743069947146016
0.54,0.003827458720150001
0.54,0.003301652185579207
0.58,0.0034629419667951966
0.62,0.0032954290257564134
0.62,0.004226478931605215
0.64,0.004340979769732245
0.64,0.004940018084848008
0.68,0.002844322504932384
0.7,0.004813522320103236
0.7,0.004263246228903617
0.72,0.0077242040159779535
0.72,0.004938650643737996
0.76,0.0038158431842789664
0.76,0.0052463614980188256
0.84,0.004226495150093212
0.88,0.004028164568867565
0.9,0.0046682694974024
0.9,0.007968405359855213
0.92,0.0037015161860920465
0.94,0.002823674558362854
0.96,0.004285904073484392
0.96,0.0045134915480108395
1.02,0.003457311763947035
1.04,0.004658333710249374
1.04,0.005198442335623388
1.06,0.005011169161377227
1.06,0.005106005190649632
1.06,0.0038959377216115643
1.08,0.007197244942065195
1.08,0.004086015899939843
1.08,0.0035065455936752477
1.1,0.004331970459891199
1.1,0.004516311851952559
1.12,0.004944888565975636
1.14,0.0029790683606242263
1.16,0.00295502043674456
1.16,0.004632734687233242
1.18,0.004150961754747828
1.2,0.003431767742358427
1.22,0.0039014516158072388
1.24,0.0034010655584744143
1.26,0.0025148427000980522
1.3,0.0049305686763320145
1.32,0.004916320910778427
1.34,0.0037178210518016286
