time (s),contrast
,
0.18,0.004869881301436618
0.2,0.0043935888728460215
0.3,0.003606960745480836
0.42,0.005818473726119211
0.5,0.009804698267960044
0.5,0.0037376591620860156
0.58,0.004710076862507573
0.58,0.007560125273431972
0.72,0.00458084364620559
0.84,0.0047655038611303935
1.12,0.004576108774345555
1.2,0.004929196829565163
1.22,0.004387287702652953
1.28,0.003861733990927596
1.34,0.0029749786473811657
1.34,0.004038772825155967
1.38,0.0036767062861707833
1.42,0.003699116581933448
1.58,0.004969207037024748
1.6,0.0047171177835148015
1.6,0.003350723605138217
1.6,0.004112332020598242
1.76,0.0034596560509931873
1.8,0.004021750135912439
2.02,0.0038925711549732123
2.12,0.005044055503897638
2.12,0.005637693230346019
2.2,0.003927437590115157
2.26,0.004555349433749023
2.28,0.003829072424066826
2.32,0.005913785772175051
2.44,0.004273689592579233
2.44,0.004545402822538347
2.5,0.00426855214542643
2.64,0.004369767231995003
2.66,0.005571751691901605
2.82,0.004991567590290402
2.82,0.0043965504798167965
2.86,0.004069252673070789
2.9,0.004403560856182764
2.92,0.005274190458135375
3.1,0.004405420373321589
3.12,0.004402554998645947
3.22,0.0045425133461235445
3.26,0.008049247223931189
3.38,0.0032685566626720064
3.46,0.00443226536551844
3.62,0.004153567082201826
3.64,0.004364719724900046
3.68,0.006083853150031571
3.7,0.0055418147448932364
3.7,0.0031679412896685744
3.8,0.005569057623705187
3.82,0.004571805012139829
3.9,0.0036860609140120237
3.94,0.004147722941566845
4.02,0.004465200713084649
4.06,0.0040562725415952405
4.18,0.004883855386577207
4.28,0.0032762305444039574
4.46,0.005071033006097014
4.48,0.005424714269549158
4.5,0.004835451609996988
4.52,0.0038432030269850426
4.54,0.004537560819801167
4.56,0.004535506931510391
4.6,0.0044728833162536175
4.62,0.0038007073429762173
4.66,0.004529105078423634
4.76,0.0038705773809115662
4.8,0.004880818175359236
4.88,0.0034966031479836124
4.88,0.003981908676833235
4.9,0.005224223760771585
5.12,0.004263121327454766
5.14,0.004203644305365017
5.3,0.00415500256569179
5.3,0.0030884821248328143
5.38,0.003959290946702443
5.44,0.0038991053812016396
5.56,0.0043907543967132145
5.56,0.0030911500799184477
5.76,0.004382299633418629
5.94,0.004279991091052038
6.04,0.0037062779422963876
