time (s),contrast
,
0.14,0.003983901094966047
0.22,0.00383269074229442
0.28,0.007978129391870814
0.64,0.003598546382256207
0.64,0.0031531445822233772
1.14,0.0028981262617051584
1.24,0.00704014968642197
1.3,0.0036035221990944333
1.3,0.003782381813837832
1.46,0.0035571141199729484
1.76,0.0037042471044738123
2.26,0.0043858892614832
2.66,0.003863122566563182
3.44,0.003433036447467397
3.64,0.0040147838518740375
3.98,0.003950592190714808
4.02,0.005496146777212774
4.04,0.0041758233814019885
4.74,0.003822597309632747
4.86,0.003122993724722578
5.6,0.003683516384406005
6.04,0.004377337952714
6.36,0.0034035899168709527
7.04,0.003422257336719192
7.04,0.0027399791663907935
7.4,0.006026049637978037
7.84,0.0034908226167303935
7.92,0.003420726781922845
7.96,0.004597911057213633
8.0,0.00458672741698718
8.4,0.003907035503263212
8.6,0.003855906287423605
8.62,0.004380441092135201
8.78,0.0035013603680128513
8.94,0.006450956682371833
9.1,0.003898959937410851
10.14,0.004443464720748191
10.48,0.006784463213212022
11.48,0.003050534654805981
11.7,0.004349547804396003
12.1,0.003572025397901357
12.22,0.008310891560858402
12.78,0.004090033537076376
13.06,0.0036610276743216374
13.22,0.0034953860282815885
13.46,0.01155120383662045
13.72,0.0030019342134486315
14.12,0.003392879788685965
14.2,0.0031944513343782344
14.28,0.0036618670976421575
14.66,0.0031591208703736218
14.98,0.004222868893102416
15.46,0.0036375146147271664
15.74,0.004622440203668421
16.06,0.0036063043140012185
16.7,0.004070673920136381
17.06,0.006657469263734783
17.26,0.0043302426450894105
17.36,0.0045435669856456196
17.78,0.004153872817976634
18.3,0.0035433860643068193
18.64,0.0039798654010879675
18.96,0.0036571504453062342
19.02,0.0048203129092427854
19.46,0.003965628770829177
19.72,0.0040658213376948416
20.68,0.003051761156884436
20.88,0.00382137471652344
21.1,0.007721905000298346
21.22,0.007297204691614434
21.38,0.003459671220888194
21.48,0.0032070753158564003
21.86,0.003719038627687965
21.96,0.0038277634971092267
22.26,0.0037262117574298204
22.34,0.0038452391797128005
22.78,0.0031971920032551893
22.78,0.003493180153912756
23.52,0.005474182182999221
23.6,0.003734026270162838
23.82,0.004110381923171147
24.74,0.0043136507811759595
24.74,0.0040798388208483916
24.8,0.003774036422927174
25.82,0.0037228147992094396
25.88,0.004295020329316945
26.24,0.004229506329013644
27.14,0.0032576050275043844
27.2,0.007580370488171617
27.86,0.0036260405391269623
28.76,0.003967889019207194
29.18,0.004370795327526045
29.38,0.00386008789629122
29.44,0.004511404799706797
29.44,0.0032425515406504513
29.88,0.003962411531650001
30.16,0.003153556605005048
30.44,0.004118456838796192
30.52,0.004569658374199648
30.72,0.006994592713707171
31.6,0.003641660605299024
31.64,0.004029639806147567
31.68,0.004188403240914407
31.92,0.0035254484576792144
32.04,0.004142976302262347
32.78,0.003984003041292983
33.12,0.0035343060987643726
33.26,0.0037960977404940532
33.28,0.0037973907041461974
33.46,0.004061108234222788
33.8,0.0037144969131980288
34.16,0.004381520570615027
34.2,0.00433921004904958
34.28,0.002976390296969167
34.94,0.004154223660083445
35.18,0.0041597925196740215
35.58,0.003003778665532808
35.86,0.0037457467397216115
35.98,0.003648989654156831
36.34,0.003874869571055428
36.36,0.004358491533410391
37.14,0.003398904901524391
37.3,0.00420067747792241
37.4,0.00407750479521285
37.72,0.0036730967957672167
38.64,0.0035491540756481532
39.0,0.007130462934176185
39.6,0.004003644942277562
39.78,0.0036039078924707812
40.24,0.003780773453447961
40.3,0.003722546861695153
40.4,0.003381575502972023
40.48,0.004639425123595831
41.2,0.0037843021060526283
41.54,0.004193802853823647
42.22,0.003927765036355946
42.46,0.0033508367747432377
42.5,0.0043054251119641895
43.06,0.0045871179719557675
43.08,0.004128848100113158
43.56,0.004008627501112749
43.58,0.003718535159116243
43.9,0.003279629577305987
44.02,0.004105063298160183
44.78,0.007396546249367031
44.94,0.0038223723004395804
45.26,0.011489314253240845
45.6,0.010928920152343147
45.84,0.004105428476874007
46.66,0.003939096526916819
47.62,0.003370040760767967
47.78,0.008624372009114811
48.04,0.004654754884519163
48.22,0.0033177301906671675
48.84,0.004046913083409209
49.64,0.01196946014500877
50.12,0.0037930148041720457
50.2,0.003261354422697038
50.26,0.003611347703166845
50.3,0.004438848600421208
50.66,0.002902047647188377
50.84,0.003760204944345147
51.4,0.004642448095842355
51.96,0.003779285164791202
52.02,0.00431171610462322
52.28,0.0046810406260784365
52.32,0.0038051851387688185
52.36,0.004222503587511639
52.42,0.004319431866438572
53.24,0.0037888913319111817
53.28,0.00415473881231343
53.46,0.004235130545647836
53.9,0.0038457858270287693
54.4,0.0032740228204968247
54.56,0.0038171666209058097
55.22,0.0037442907652424084
55.82,0.003075259290580945
55.92,0.004928954375211569
56.02,0.0038723933236436414
56.12,0.0029050057801636164
56.24,0.004284662316206611
56.24,0.0035596643152776553
57.0,0.0036358605234505514
57.5,0.004812125780475185
57.52,0.004403676729486827
57.68,0.0031641840768555918
58.04,0.0044042884625510315
58.14,0.0037439563403279807
58.26,0.003721002476492763
58.34,0.0037354356675526335
59.12,0.00387541551878956
59.4,0.0034371688235588227
59.76,0.004169379567474429
59.76,0.004126851401982989
60.7,0.0036522993570260454
60.92,0.0037398702731747946
61.04,0.006675287504200433
61.06,0.004135946955143965
62.52,0.01040087692686098
62.78,0.004566997005909013
63.06,0.0042285451621869585
63.58,0.0036249473337336413
63.78,0.0037504992889367816
63.78,0.024956169916085624
63.9,0.004797588892481608
64.06,0.0040557438768697995
64.16,0.003439251063014348
64.64,0.0033583944881707684
64.86,0.008806454712860012
64.9,0.0038102895967869754
64.94,0.0038280871808076267
65.42,0.0030303987794260134
66.38,0.003579600582568454
66.54,0.004396503142423236
67.16,0.004040092438563625
67.78,0.0034660730455328137
